WeeklyPlayLoad,SessionsPerWeek,AvgSessionDurationMinutes,SessionDepth,AchievementsUnlocked,PlayerLevel,AchievementRate,GameGenre_RPG,PlayTimeHours,GameGenre_Simulation,Age,GameGenre_Strategy,InGamePurchases,Location_Europe
-0.7101100928143429,-0.42886630502629297,-0.9139498873373164,-0.4358223762108484,-1.0759737447161335,0.047030135293318905,-0.431336866520407,False,1.2412502074388865,True,1.394770167617117,False,-0.5013187796512987,False
-0.31983537468582435,-0.42886630502629297,-0.0365696561963535,-0.2188163990787816,0.6565056696620918,-0.5826199090870038,-0.01868403476709916,False,-0.05749684900631451,False,1.096050197695136,False,-0.5013187796512987,False
0.003016468550059702,0.09165506406694779,-0.09778223046200207,-0.3578286846411838,-1.2838712744415206,-0.16285321283345533,-0.45261623398190215,False,0.4355220730122364,True,1.593916814231771,False,-0.5013187796512987,False
0.6642792799970512,0.09165506406694779,0.9428315320540237,-0.17064382487398877,-0.5908795086902304,-0.8624643732560361,-0.21061558441980047,False,1.618174550453966,False,1.593916814231771,True,-0.5013187796512987,True
-0.15257478120217358,-0.6023734280573733,0.7183854264133123,0.06163318598558383,0.03281308048593067,-0.5476393510658747,-0.1612617573662487,False,1.3481458458706204,False,-0.098829681992788,False,-0.5013187796512987,False
-1.1639179045916899,-1.643416166243855,1.330511169069798,5.771557899892457,0.03281308048593067,1.2363691080117063,-0.3726415205219646,False,-1.0776079808395531,False,0.10031696462186601,False,-0.5013187796512987,True
-0.4650538744545754,0.265162187098028,-0.9343540787591993,-0.5232976538144722,-1.0066745681410045,-1.1772893954461974,-0.22416369380704998,True,0.6834978493971846,False,0.29946361123652,False,-0.5013187796512987,False
-0.7943886864301358,-1.122894797150614,0.004238726647412217,0.27070871212611325,0.9337023759626079,-0.26779488689684244,-0.07670985210396235,False,1.1863127229552108,True,0.498610257851174,False,-0.5013187796512987,False
-0.5104346556323102,-0.9493876741195337,0.6367686607257809,0.3292498594454614,1.418796611988511,-0.37273656096022956,0.04369371887002877,False,-0.703573166511689,False,-1.094562915066058,False,1.994738758231974,True
-0.2511159060452547,0.265162187098028,-0.6282912074309563,-0.4728311475046893,0.03281308048593067,1.131427433948319,-0.36739822377465775,False,0.48379611004895123,False,0.896903551080482,False,-0.5013187796512987,True
-0.7827193426987183,0.7856835561912688,-1.5056714385719192,-0.6316324206928063,0.10211225706105968,0.2569134834200931,-0.29400653357925005,True,0.9685534642018333,False,-1.6920028549100201,False,-0.5013187796512987,True
0.3064194055669146,-0.42886630502629297,1.3713195519135637,0.1294024944587209,-1.2145720978663916,0.5367579475891254,-0.46477948502049893,False,1.2539512644805826,False,0.697756904465828,True,-0.5013187796512987,False
-0.2796409684998308,0.265162187098028,-0.6690995902747221,-0.4795600150126602,0.7951040228123498,0.08201069331444795,-0.17874770447746519,False,1.2931273172305109,False,-1.293709561680712,False,-0.5013187796512987,False
-0.7671602177234951,-0.08185205896413247,-1.2404169500874422,-0.5508860105971536,-0.10578527266432736,-0.792503257213778,-0.10779511139156765,False,1.5297376316025364,False,-0.098829681992788,False,-0.5013187796512987,True
0.25196246815363293,-0.42886630502629297,1.2488944033822666,0.09912259067285112,0.6565056696620918,1.0964468759271901,-0.31079449082389343,False,0.1153822509686337,False,0.39903693454384703,True,-0.5013187796512987,True
-0.8760740925500583,-1.2964019201816943,0.330705789397538,0.8056536790098128,0.7951040228123498,-1.2472505114884556,0.6799468059687337,False,-1.6680120853887856,True,1.494343490924444,False,-0.5013187796512987,False
0.111930343376623,-0.6023734280573733,1.4121279347573295,0.25773161050359755,0.6565056696620918,1.6211552462441257,-0.3427911258301144,False,-0.6573055899726817,False,1.096050197695136,True,1.994738758231974,True
-0.35484340588007685,1.1326978022534293,-1.1383959929780278,-0.5955340255912204,-1.2838712744415206,0.8166024117581577,-0.4772448182616612,False,0.37219137326236174,False,-0.895416268451404,False,1.994738758231974,True
-0.3392842809048535,0.4386693101291083,-0.8527373130716679,-0.5235564564109326,0.03281308048593067,-1.2472505114884556,0.31399731796424984,True,1.2689839640867244,False,0.896903551080482,False,-0.5013187796512987,True
-0.6789918428638962,1.3062049252845096,-1.4852672471500366,-0.6388098793679755,1.072300729112866,-0.37273656096022956,-0.01868403476709916,True,-0.6009885186560197,False,-0.795842945144077,False,-0.5013187796512987,False
1.0973415918074338,1.1326978022534293,0.2898974065537722,-0.4292914165707588,1.280198258838253,0.9565246438426739,-0.24260417602858403,False,0.924210645087355,False,0.598183581158501,True,-0.5013187796512987,True
0.2830807181040796,1.47971204831559,-0.6690995902747221,-0.5564107649721193,-1.2838712744415206,-1.0723477213828103,-0.3679994551350156,False,1.0531871665062809,False,-0.098829681992788,False,-0.5013187796512987,True
-0.5648915930455918,0.7856835561912688,-1.2608211415093251,-0.5993338566545452,0.7258048462372207,1.6211552462441257,-0.33764656882911415,False,-0.19634954898339427,False,-0.19840300530011498,False,-0.5013187796512987,False
-0.020322218912775292,0.7856835561912688,-0.6486953988528392,-0.5185874465588924,-0.10578527266432736,0.7466412957158997,-0.35829624901368456,False,-1.5691436711400117,False,0.797330227773155,True,-0.5013187796512987,False
-0.30816603095440687,0.4386693101291083,-0.8119289302279021,-0.5173451940958824,-0.036486096089198346,-1.5270949756574879,1.193226607325672,False,-0.47433583302651594,True,-1.293709561680712,False,-0.5013187796512987,False
2.006253809110063,0.9591906792223491,1.3917237433354466,-0.276852881335032,0.1714114336361887,-1.4221533015941008,0.8296534146978408,True,1.6479630845934077,False,0.797330227773155,False,-0.5013187796512987,False
0.65909290500531,1.6532191713466702,-0.4242492932121278,-0.5387740490828057,1.418796611988511,0.8166024117581577,-0.2142467218456624,False,0.9356665476177652,False,1.394770167617117,True,-0.5013187796512987,False
0.5475858426828762,0.09165506406694779,0.759193809257078,-0.2036764471858467,1.1415999056879949,0.2219329253989641,-0.15876039381187768,False,0.9590188882743899,False,0.0007436413145390098,True,-0.5013187796512987,False
-0.45338453072315793,-0.9493876741195337,0.8612147663664923,0.41807091055067946,-0.7987770384156175,1.3063302240539643,-0.4439869004747896,False,-1.1881104055918845,False,0.29946361123652,False,-0.5013187796512987,True
0.08081209342617635,-0.6023734280573733,1.330511169069798,0.2346612076191254,0.1714114336361887,-0.8974449312771652,0.02123772756066275,False,-0.7630133026058459,False,-0.297976328607442,True,-0.5013187796512987,False
-1.1120541546742788,-0.9493876741195337,-1.7301175442126309,-0.6074084976641105,0.2407106102113177,0.5717385056102545,-0.30915954424148595,False,1.6178067950763064,False,0.39903693454384703,False,-0.5013187796512987,False
-0.20443853111958468,0.09165506406694779,-0.4242492932121278,-0.4165533465289313,-1.5610679807420367,-0.16285321283345533,-0.49600945390338247,True,1.1618759392592066,False,1.29519684430979,False,1.994738758231974,False
-0.06181321884670417,1.3062049252845096,-0.9139498873373164,-0.5760071159602455,0.8644031993874788,-0.687561583150391,0.07790087409038927,False,-1.7185208235269565,False,-0.19840300530011498,False,-0.5013187796512987,False
-0.6271280929464851,-1.122894797150614,0.8816189577883752,0.7047206663902468,-0.7987770384156175,-0.8974449312771652,-0.2582146087336704,True,0.8035555450668349,False,1.195623521002463,False,-0.5013187796512987,False
-0.7879057176904595,-1.2964019201816943,1.0244482977415552,1.2632166695518452,-0.2443836258145854,0.36185515748348024,-0.34591159483072115,False,1.0980336360690144,False,-1.393282884988039,True,-0.5013187796512987,False
-0.3859616558305235,0.9591906792223491,-1.117991801556145,-0.5872218951401973,1.5573949651387688,0.4318162735257383,-0.14541978818856544,False,1.3169582070205619,False,1.593916814231771,True,-0.5013187796512987,False
-1.0718597484882852,-1.4699090432127746,-0.48546186747777637,0.7450938714380732,-0.7987770384156175,0.29189404144122216,-0.4077520574529141,False,1.6285764711049937,True,1.096050197695136,False,-0.5013187796512987,False
-0.7827193426987183,-0.6023734280573733,-0.9343540787591993,-0.4055424724249786,-1.3531704510166496,0.6766801796736416,-0.48206163321433526,False,-1.0468769984838862,False,0.0007436413145390098,True,1.994738758231974,False
-0.7049237178226018,-1.2964019201816943,1.6773824232418066,1.693864190061993,0.2407106102113177,0.2569134834200931,-0.2767988774034906,False,0.27805302685875466,True,-1.492856208295366,False,-0.5013187796512987,False
-0.4922823431612163,0.7856835561912688,-1.1792043758217936,-0.5885676686417916,1.280198258838253,1.5162135721807386,-0.28943002927718636,False,-1.2410193934696752,False,0.9964768743878091,False,-0.5013187796512987,False
0.4853493427819829,0.4386693101291083,0.22868483228812367,-0.358958005062102,1.1415999056879949,0.047030135293318905,-0.1242463870760849,True,-1.6164513457371235,False,-0.397549651914769,False,-0.5013187796512987,False
-0.6712122803762846,-0.7758805510884536,-0.3834409103683621,-0.1767609771539625,1.626694141713898,-0.26779488689684244,0.039341782569764026,False,1.2266059013622024,False,-0.497122975222096,False,-0.5013187796512987,False
-0.022915406408645846,-0.25535918199521274,0.3103015979756551,-0.19470462384188533,-1.3531704510166496,0.3268745994623512,-0.476120894772704,True,-0.3543081409197201,False,0.10031696462186601,False,-0.5013187796512987,True
0.6513133425176983,-0.25535918199521274,1.6365740403980409,0.0968796348368607,-0.5215803321151015,1.166407991969448,-0.4167135103563917,False,-0.5709388364014818,True,-1.6920028549100201,False,-0.5013187796512987,False
